,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,ms_bullish,ms_bearish,ms_neutral,entry_signal,exit_signal,position_size,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2019-02-15,171.94000244140625,18.762500762939453,167.2494987487793,19.78416674931844,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77013.35065478632,63173.40161940959,140186.7522741959,140535.49175491848,-0.06319804299119104
2019-02-19,172.27999877929688,18.875,167.60099868774415,19.749895922342937,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77165.63782949564,63552.18691964745,140717.8247491431,140535.49175491848,-0.06319804299119104
2019-02-20,172.25,19.087499618530273,168.11649856567382,19.73281257947286,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77152.20112787645,64267.67383234624,141419.8749602227,140535.49175491848,-0.06319804299119104
2019-02-21,171.6199951171875,19.274999618530273,168.589998626709,19.717083406448364,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,76870.01672479782,64898.98694744208,141769.0036722399,140535.49175491848,-0.06319804299119104
2019-02-22,172.88999938964844,19.237499237060547,169.0744987487793,19.700208393732705,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77438.8621533155,64772.723040013094,142211.5851933286,140535.49175491848,-0.06319804299119104
2019-02-25,173.52000427246094,19.375,169.4929992675781,19.685000054041545,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77721.04655639413,65235.688559903014,142956.73511629715,140535.49175491848,-0.06319804299119104
2019-02-26,173.6999969482422,19.424999237060547,170.02249908447266,19.66864587465922,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77801.66676610919,65404.03615510893,143205.70292121812,140535.49175491848,-0.06319804299119104
2019-02-27,173.58999633789062,19.412500381469727,170.62349853515624,19.65072921117147,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77752.39658199289,65361.952467332,143114.34904932487,140535.49175491848,-0.06319804299119104
2019-03-04,174.4199981689453,19.237499237060547,171.65899887084962,19.629270871480305,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,78124.16127404536,64772.723040013094,142896.88431405846,140535.49175491848,-0.06319804299119104
2019-03-05,174.5500030517578,19.1875,171.90999908447264,19.606770865122478,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,78182.39153742042,64604.37544480718,142786.7669822276,140535.49175491848,-0.06319804299119104
2019-03-06,173.55999755859375,19.237499237060547,172.0364990234375,19.585937531789146,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,77738.95988037372,64772.723040013094,142511.6829203868,140535.49175491848,-0.06319804299119104
2019-03-07,171.42999267578125,19.162500381469727,172.0819984436035,19.56552087465922,,False,False,False,False,False,False,True,0.0,131653.92370520296,131653.92370520296,0.0,0.0,76784.91305818441,64520.201647204216,141305.1147053886,140535.49175491848,-0.06319804299119104
2019-03-08,171.1699981689453,19.0,172.22899856567383,19.542604207992554,,False,False,False,False,False,False,True,0.0,131653.92370520296,131653.92370520296,0.0,0.0,76668.45936597222,63973.06232971134,140641.52169568356,140535.49175491848,-0.06319804299119104
2019-03-11,174.72999572753906,19.037500381469727,172.5374984741211,19.5200000445048,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,78263.01174713549,64099.326237140325,142362.33798427583,140535.49175491848,-0.06319804299119104
2019-03-12,175.69000244140625,19.3125,172.9019989013672,19.500729211171468,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,78693.00670256303,65025.25085487107,143718.2575574341,140535.49175491848,-0.06319804299119104
2019-03-13,177.00999450683594,19.274999618530273,173.20799865722657,19.481354204813638,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,79284.24207742068,64898.98694744208,144183.22902486275,140535.49175491848,-0.06319804299119104
2019-03-14,176.7100067138672,19.262500762939453,173.4929992675781,19.462708377838133,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,79149.87506122892,64856.90325966515,144006.77832089405,140535.49175491848,-0.06319804299119104
2019-03-15,178.35000610351562,19.399999618530273,173.84949951171876,19.44593753814697,,True,False,False,False,False,False,False,0.0,131653.92370520296,131653.92370520296,0.0,0.0,79884.44436607507,65319.86235750597,145204.30672358104,140535.49175491848,-0.06319804299119104
2019-03-18,178.4499969482422,19.524999618530273,174.17499923706055,19.430416695276897,,True,True,False,False,False,True,False,1.0,131653.92370520296,0.0,65826.96185260148,65826.96185260148,79929.23109329301,65740.73776756987,145669.9688608629,140535.49175491848,-0.06319804299119104
2019-03-19,179.0500030517578,19.600000381469727,174.51349945068358,19.416770871480306,,True,True,False,False,False,True,False,1.0,132128.11408078007,0.0,66048.29320347232,66079.82087730773,80197.97879475247,65993.26558242783,146191.2443771803,140535.49175491848,-0.05982387487425691
2019-03-20,179.75999450683594,19.625,174.88899917602538,19.40010420481364,,True,True,False,False,False,True,False,1.0,132474.30122774217,0.0,66310.19615235641,66164.10507538577,80515.98984579027,66077.43938003079,146593.42922582105,140535.49175491848,-0.05736053168145109
2019-03-21,182.57000732421875,19.787500381469727,175.43649978637694,19.386145877838135,,True,True,False,False,False,True,False,1.0,134058.72083788965,0.0,67346.75882928842,66711.96200860123,81774.61785193616,66624.57869752367,148399.19654945983,140535.49175491848,-0.046086371749591536
2019-03-22,178.55999755859375,19.837499618530273,175.71999969482422,19.37354170481364,,True,True,False,False,False,True,False,1.0,132748.0694840621,0.0,65867.5390793048,66880.53040475732,79978.50127740932,66792.92629272958,146771.42757013888,140535.49175491848,-0.055412495260890676
2019-03-25,178.22000122070312,19.537500381469727,175.95499954223632,19.356875038146974,,True,True,False,False,False,True,False,1.0,131611.22777407657,0.0,65742.12060720002,65869.10716687657,79826.2141027,65782.82787739589,145609.0419800959,140535.49175491848,-0.06350185187671335
2019-03-26,179.0500030517578,19.662500381469727,176.2224998474121,19.341770871480307,,True,True,False,False,False,True,False,1.0,132338.8277912112,0.0,66048.29320347232,66290.53458773889,80197.97879475247,66203.70328745978,146401.68208221224,140535.49175491848,-0.05832451191761253
2019-03-27,177.89999389648438,19.625,176.4379997253418,19.324375041325887,,True,True,False,False,False,True,False,1.0,131788.18079447065,0.0,65624.0757190849,66164.10507538577,79682.8801727115,66077.43938003079,145760.3195527423,140535.49175491848,-0.062242717844559606
2019-03-28,178.30999755859375,19.625,176.69399948120116,19.306458377838133,,True,True,False,False,False,True,False,1.0,131939.4236966094,0.0,65775.31862122363,66164.10507538577,79866.52420755754,66077.43938003079,145943.96358758834,140535.49175491848,-0.061166527764387614
2019-03-29,179.66000366210938,19.787500381469727,176.9574996948242,19.2903125445048,,True,True,False,False,False,True,False,1.0,132985.2733549392,0.0,66273.31134633799,66711.96200860123,80471.20311857233,66624.57869752367,147095.781816096,140535.49175491848,-0.053724637852665555
2019-04-01,182.0399932861328,19.962499618530273,177.3384994506836,19.2746875445048,,True,True,False,False,False,True,False,1.0,134453.2041053811,0.0,67151.24627976147,67301.95782561964,81537.22017607547,67213.80170279347,148751.02187886892,140535.49175491848,-0.0432793707382072
2019-04-02,182.72999572753906,20.037500381469727,177.74749908447265,19.260625044504803,,True,True,False,False,False,True,False,1.0,134960.59249498183,0.0,67405.77564465592,67554.8168503259,81846.27798239245,67466.32951765145,149312.6075000439,140535.49175491848,-0.039668977496864495
2019-04-03,183.77999877929688,20.037500381469727,178.2584991455078,19.245625050862632,,True,True,False,False,False,True,False,1.0,135347.91954466072,0.0,67793.10269433484,67554.8168503259,82316.58304267752,67466.32951765145,149782.91256032896,140535.49175491848,-0.036912897556899193
2019-04-08,185.1300048828125,20.225000381469727,180.06700057983397,19.23489588101705,,True,True,False,False,False,True,False,1.0,136478.05340106858,0.0,68291.0954194492,68186.95798161939,82921.26195369232,68097.64263274729,151018.9045864396,140535.49175491848,-0.028871271613904553
2019-04-09,184.47999572753906,20.350000381469727,180.50650024414062,19.225416723887125,,True,True,False,False,False,True,False,1.0,136659.7042537058,0.0,68051.3188512241,68608.38540248171,82630.11747135491,68518.51804281118,151148.6355141661,140535.49175491848,-0.027578709497610092
2019-04-10,185.47000122070312,20.375,180.92950057983398,19.218333387374877,,True,True,False,False,False,True,False,1.0,137109.18349211372,0.0,68416.51389155397,68692.66960055975,83073.54912840163,68602.69184041413,151676.24096881575,140535.49175491848,-0.024380376942644038
2019-04-11,185.02999877929688,20.287500381469727,181.34550018310546,19.213541730244955,,True,True,False,False,False,True,False,1.0,136651.87667679123,0.0,68254.2049847407,68397.67169205054,82876.46839193642,68308.08033777923,151184.54872971564,140535.49175491848,-0.02763440771886953
2019-04-12,185.8300018310547,20.274999618530273,181.71949996948243,19.209583393732707,,True,True,False,False,False,True,False,1.0,136904.8379541139,0.0,68549.31157633846,68355.52637777546,83234.7963823697,68265.9902279532,151500.7866103229,140535.49175491848,-0.02583442627529362
2019-04-15,185.86000061035156,20.462499618530273,182.0900001525879,19.206666723887125,,True,True,False,False,False,True,False,1.0,137548.04509008193,0.0,68560.37758101299,68987.66750906895,83248.23308398889,68897.30334304903,152145.5364270379,140535.49175491848,-0.021257595697223537
2019-04-16,186.5,20.524999618530273,182.4625,19.216458384195963,,True,True,False,False,False,True,False,1.0,137994.84294805332,0.0,68796.46172855319,69198.38121950012,83534.89410942793,69107.74104808098,152642.6351575089,140535.49175491848,-0.018078342880785022
2019-04-17,187.14999389648438,20.6875,182.8319999694824,19.222083377838135,,True,True,False,False,False,True,False,1.0,138782.47082080378,0.0,69036.2326680882,69746.23815271558,83826.03175722736,69654.88036557386,153480.91212280124,140535.49175491848,-0.012473866296862663
2019-04-18,187.38999938964844,20.674999237060547,183.0729995727539,19.229375044504803,,True,True,False,False,False,True,False,1.0,138828.85917261505,0.0,69124.76633417455,69704.0928384405,83933.53220471874,69612.79025574784,153546.3224604666,140535.49175491848,-0.012143783474139363
2019-04-22,187.9199981689453,20.674999237060547,183.54099960327147,19.243541701634726,,True,True,False,False,False,True,False,1.0,139024.3660934519,0.0,69320.27325501143,69704.0928384405,84170.92304604148,69612.79025574784,153783.7133017893,140535.49175491848,-0.010752626561422875
2019-04-23,190.30999755859375,20.762500762939453,184.145499420166,19.25166670481364,,True,True,False,False,False,True,False,1.0,140200.99778654164,0.0,70201.90060911981,69999.09717742182,85241.42356044299,69907.40818043184,155148.83174087483,140535.49175491848,-0.0023801387407542548
2019-04-24,189.7100067138672,20.799999237060547,184.6784996032715,19.25979169209798,,True,True,False,False,False,True,False,1.0,140106.0951462419,0.0,69980.57488693905,70125.52025930282,84972.68269352148,70033.66566581173,155006.3483593332,140535.49175491848,-0.0030554317867647032
2019-04-25,190.47999572753906,20.850000381469727,185.30749969482423,19.268541701634724,,True,True,False,False,False,True,False,1.0,140558.70493110322,0.0,70264.6098451722,70294.09508593103,85317.56714779763,70202.01968306674,155519.58683086437,140558.70493110322,0.0
2019-04-26,190.64999389648438,20.612499237060547,185.92449951171875,19.278333361943563,,True,True,False,False,False,True,False,1.0,139820.69820923393,0.0,70327.31908122459,69493.37912800933,85393.71073515229,69402.35255071589,154796.06328586818,140558.70493110322,-0.005250523062453014
2019-04-29,191.02000427246094,20.700000762939453,186.49249954223632,19.28958336512248,,True,True,False,False,False,True,False,1.0,140252.19265368464,0.0,70463.80918669396,69788.38346699066,85559.44144601874,69696.9704753999,155256.41192141862,140558.70493110322,-0.002180670898816364
2019-04-30,189.5399932861328,20.700000762939453,186.86749954223632,19.30479170481364,,True,True,False,False,False,True,False,1.0,139706.24348918727,0.0,69917.86002219659,69788.38346699066,84896.53227162886,69696.9704753999,154593.50274702878,140558.70493110322,-0.00606480717315796
2019-05-02,188.11000061035156,20.75,187.39399948120118,19.320625034968057,,True,True,False,False,False,True,False,1.0,139347.31356689025,0.0,69390.36170374353,69956.95186314674,84256.0267126549,69865.3180706058,154121.34478326072,140558.70493110322,-0.008618401576812642
2019-05-03,191.11000061035156,20.9375,187.76399917602538,19.337291701634726,,True,True,False,False,False,True,False,1.0,141086.1001951578,0.0,70497.00720071758,70589.09299444023,85599.75155087626,70496.63118570164,156096.38273657789,141086.1001951578,0.0
2019-05-06,189.94000244140625,20.575000762939453,188.02799911499022,19.35052088101705,,True,True,False,False,False,True,False,1.0,139432.37217846882,0.0,70065.4161323405,69366.95604612833,85075.69968411449,69276.095065336,154351.7947494505,141086.1001951578,-0.011721409936212415
2019-05-07,186.24000549316406,20.787500381469727,188.0834991455078,19.362187544504803,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.45306073002472e-12,83418.44041721574,69991.5819780348,153410.02239525053,141086.1001951578,-0.0163174425970828
2019-05-08,185.77000427246094,20.637500762939453,188.14799957275392,19.37083338101705,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.384848800864098e-12,83207.92297913136,69486.53277036795,152694.45574949932,141086.1001951578,-0.0163174425970828
2019-05-09,184.77000427246094,20.387500762939453,188.1129997253418,19.37687505086263,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.271161963142482e-12,82760.01469972423,68644.78195024017,151404.7966499644,141086.1001951578,-0.0163174425970828
2019-05-10,185.0,20.375,188.11149978637695,19.383645884195964,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.265477274311706e-12,82863.03169031725,68602.69184041413,151465.7235307314,141086.1001951578,-0.0163174425970828
2019-05-13,178.5800018310547,20.037500381469727,187.74899978637694,19.388125054041545,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.112000216859872e-12,79987.4613566681,67466.32951765145,147453.79087431956,141086.1001951578,-0.0163174425970828
2019-05-14,180.5399932861328,19.912500381469727,187.482999420166,19.390729220708213,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.055156797999064e-12,80865.35775696479,67045.45410758756,147910.81186455235,141086.1001951578,-0.0163174425970828
2019-05-15,183.08999633789062,19.9375,187.31249923706054,19.392604223887126,,False,True,False,False,False,False,False,0.0,138783.93585397705,138783.93585397705,0.0,-9.066525308298878e-12,82007.52523636054,67129.62790519051,149137.15314155107,141086.1001951578,-0.0163174425970828
