,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,market_score_bullish,entry_signal,exit_signal,position,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2023-08-02,374.3900146484375,31.962499618530273,376.9574996948242,30.807812547683717,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85782.69923795557,71664.79980279897,157447.49904075454,100000.0,0.0
2023-08-04,372.0400085449219,31.8125,377.5640014648437,30.824479214350383,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85244.25040412506,71328.47777665067,156572.72818077574,100000.0,0.0
2023-08-07,375.19000244140625,32.125,378.00550231933596,30.84427088101705,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85965.99769558862,72029.15044636237,157995.148141951,100000.0,0.0
2023-08-08,372.0,31.75,378.1970016479492,30.857083384195963,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85235.08338352702,71188.34324270833,156423.42662623536,100000.0,0.0
2023-08-09,367.9100036621094,31.799999237060547,377.9515014648438,30.87020837465922,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84297.95655853125,71300.44915923556,155598.40571776681,100000.0,0.0
2023-08-10,368.5899963378906,31.600000381469727,377.4235015869141,30.881458377838136,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84453.76094675814,70852.02121656004,155305.7821633182,100000.0,0.0
2023-08-11,366.239990234375,31.575000762939453,376.78200073242186,30.893020884195963,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83915.31211292763,70795.96825829642,154711.28037122404,100000.0,0.0
2023-08-14,370.3500061035156,31.125,376.1690017700195,30.89895838101705,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84857.02594441638,69786.99790328494,154644.02384770132,100000.0,0.0
2023-08-15,366.4200134277344,31.174999237060547,375.2030029296875,30.911145877838134,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83956.56020942482,69899.10381981217,153855.664029237,100000.0,0.0
2023-08-16,362.5400085449219,31.012500762939453,374.04750366210936,30.918958377838134,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83067.54800588982,69534.75745281536,152602.30545870517,100000.0,0.0
2023-08-17,358.5799865722656,31.149999618530273,373.1385025024414,30.93114587465922,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82160.20176115877,69843.05086154856,152003.25262270734,100000.0,0.0
2023-08-18,358.1300048828125,30.962499618530273,372.2635025024414,30.941250038146972,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82057.09900088565,69422.64725972153,151479.74626060718,100000.0,0.0
2023-08-21,363.8999938964844,30.75,371.6470016479492,30.9496875445048,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83379.1567823436,68946.1906996309,152325.34748197452,100000.0,0.0
2023-08-22,363.3800048828125,31.0,370.877001953125,30.962916707992555,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83260.01348412091,69506.72883540025,152766.74231952114,100000.0,0.0
2023-08-23,369.1099853515625,31.212499618530273,370.45650177001954,30.974270868301392,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84572.90424498082,69983.1853954909,154556.08964047174,100000.0,0.0
2023-08-24,361.2200012207031,31.75,369.68650207519534,30.991354195276895,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82765.09925764614,71188.34324270833,153953.4425003545,100000.0,0.0
2023-08-25,364.0199890136719,31.137500762939453,368.7135009765625,31.002187538146973,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83406.65085174977,69815.02652070003,153221.6773724498,100000.0,0.0
2023-08-28,366.760009765625,31.337499618530273,367.8675018310547,31.01489586830139,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84034.46240353826,70263.45446337557,154297.91686691385,100000.0,0.0
2023-08-29,374.7699890136719,31.512500762939453,367.4665008544922,31.028854211171467,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85869.76146027911,70655.83372435407,156525.5951846332,100000.0,0.0
2023-08-30,376.8599853515625,31.649999618530273,367.5899993896484,31.041562541325888,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86348.6351488043,70964.12713308727,157312.76228189157,100000.0,0.0
2023-08-31,377.989990234375,31.424999237060547,367.7999984741211,31.050729195276897,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86607.54928969225,70459.64195558154,157067.1912452738,100000.0,0.0
2023-09-01,377.5899963378906,31.475000381469727,368.0774978637695,31.06239585876465,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86515.90006087572,70571.75214867535,157087.65220955107,100000.0,0.0
2023-09-05,378.07000732421875,31.612499237060547,368.2214981079102,31.09302085240682,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86625.88333088832,70880.04555740855,157505.92888829688,100000.0,0.0
2023-09-06,374.739990234375,31.5,368.3584976196289,31.10802084604899,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85862.88794292757,70627.80510693898,156490.69304986653,100000.0,0.0
2023-09-07,372.05999755859375,31.212499618530273,368.5659973144531,31.123333342870076,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85248.8304182301,69983.1853954909,155232.015813721,100000.0,0.0
2023-09-08,372.5799865722656,31.075000762939453,368.7654968261719,31.137291685740152,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85367.97371645279,69674.8919867577,155042.8657032105,100000.0,0.0
2023-09-11,376.9700012207031,30.950000762939453,369.30199737548827,31.151354185740153,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86373.84270735191,69394.62291887302,155768.46562622493,100000.0,0.0
2023-09-12,372.7900085449219,31.262500762939453,369.4239974975586,31.164062531789146,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85416.09533030153,70095.29558858472,155511.39091888623,100000.0,0.0
2023-09-13,374.2099914550781,31.299999237060547,369.8134963989258,31.178854195276895,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85741.45114145838,70179.37288769685,155920.82402915525,100000.0,0.0
2023-09-14,377.2699890136719,31.737499237060547,370.5499954223633,31.19614585240682,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86442.57788086732,71160.31462529322,157602.89250616054,100000.0,0.0
2023-09-15,370.80999755859375,31.837499618530273,371.1614959716797,31.20958334604899,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84962.42220793599,71384.53073491428,156346.95294285027,100000.0,0.0
2023-09-18,370.6600036621094,31.5,371.78799591064455,31.218229182561238,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84928.0546211783,70627.80510693898,155555.85972811727,100000.0,0.0
2023-09-19,369.8699951171875,31.362499237060547,372.0864959716797,31.225000015894572,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84747.04267440378,70319.5074216392,155066.55009604298,100000.0,0.0
2023-09-20,364.5400085449219,31.1875,372.14449615478514,31.2318750222524,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83525.8011423604,69927.13243722728,153452.93357958767,100000.0,0.0
2023-09-21,357.8599853515625,30.6875,371.58199615478514,31.23677085240682,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81995.23035233383,68806.05616568857,150801.28651802242,100000.0,0.0
2023-09-22,357.9100036621094,30.662500381469727,371.41649627685547,31.241041692097983,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82006.69087617837,68750.00320742495,150756.69408360333,100000.0,0.0
2023-09-25,359.6099853515625,30.887500762939453,371.19599609375,31.245937538146972,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82396.2018467456,69254.48838493068,151650.69023167627,100000.0,0.0
2023-09-26,354.2099914550781,30.524999618530273,370.56849517822263,31.246979204813638,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81158.91977675263,68441.70552212516,149600.6252988778,100000.0,0.0
2023-09-27,355.0400085449219,30.537500381469727,369.58199615478514,31.249375041325887,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81349.09874412516,68469.73413954026,149818.83288366543,100000.0,0.0
2023-09-28,358.010009765625,30.662500381469727,368.6394973754883,31.252812544504803,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82029.6049314795,68750.00320742495,150779.60813890444,100000.0,0.0
2023-10-02,361.260009765625,31.0625,366.83699798583984,31.259583377838133,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82774.26627824418,69646.8633693426,152421.1296475868,100000.0,0.0
2023-10-03,354.9200134277344,30.875,365.67949829101565,31.265104214350384,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81321.604674719,69226.45976751558,150548.06444223458,100000.0,0.0
2023-10-04,359.75,30.475000381469727,364.92999877929685,31.26791671117147,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82428.28292264475,68329.59960559793,150757.88252824268,100000.0,0.0
2023-10-05,358.69000244140625,30.912500381469727,364.2614990234375,31.276562547683717,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82185.40931970638,69310.5413431943,151495.9506629007,100000.0,0.0
2023-10-06,364.70001220703125,31.024999618530273,363.8675003051758,31.283750041325888,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83562.4622323646,69562.78179366387,153125.2440260285,100000.0,0.0
2023-10-11,371.2200012207031,31.5625,362.9875,31.29604171117147,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85056.36493999901,70767.93964088132,155824.30458088033,100000.0,0.0
2023-10-12,369.92999267578125,31.825000762939453,362.6205001831055,31.311354223887125,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84760.78970910687,71356.50639406577,156117.29610317264,100000.0,0.0
2023-10-13,365.2799987792969,31.737499237060547,362.3440002441406,31.327812544504802,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83695.35256529038,71160.31462529322,154855.6671905836,100000.0,0.0
2023-10-16,369.4100036621094,31.5625,362.2815002441406,31.343125041325887,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84641.64641088418,70767.93964088132,155409.58605176548,100000.0,0.0
2023-10-17,368.20001220703125,31.637500762939453,362.1980010986328,31.35968755086263,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84364.4052211881,70936.10279223876,155300.50801342685,100000.0,0.0
2023-10-18,363.3699951171875,31.200000762939453,362.1395004272461,31.37354172070821,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83257.71998087442,69955.16105464238,153212.8810355168,100000.0,0.0
2023-10-19,359.9700012207031,31.212499618530273,362.2450012207031,31.390729220708213,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82478.69104735203,69983.1853954909,152461.87644284294,100000.0,0.0
2023-10-20,354.6000061035156,31.350000381469727,362.0795013427734,31.41010422706604,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81248.2824947106,70291.48308079067,151539.76557550125,100000.0,0.0
2023-10-23,355.6700134277344,30.962499618530273,361.882502746582,31.426458390553794,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81493.44960089547,69422.64725972153,150916.096860617,100000.0,0.0
2023-10-24,359.1300048828125,30.987499237060547,362.1285034179688,31.44010421435038,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,82286.22556912094,69478.70021798516,151764.9257871061,100000.0,0.0
2023-10-25,350.3399963378906,31.049999237060547,361.8935028076172,31.45364588101705,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,80272.20107646413,69618.8347519275,149891.0358283916,100000.0,0.0
2023-10-26,343.6600036621094,30.4375,361.1760025024414,31.463125054041544,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,78741.63727882552,68245.5180299192,146987.15530874472,100000.0,0.0
2023-10-27,345.30999755859375,30.575000762939453,360.5280029296875,31.473125060399372,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,79119.69471793616,68553.81571521898,147673.51043315514,100000.0,0.0
2023-10-30,349.20001220703125,30.5,359.9250030517578,31.481875054041545,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,80011.00042471764,68385.65256386154,148396.65298857918,100000.0,0.0
2023-10-31,350.8699951171875,30.287500381469727,359.72250213623045,31.487291717529295,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,80393.63787793332,67909.1960037709,148302.83388170422,100000.0,0.0
2023-11-01,356.9599914550781,30.4375,359.5830017089844,31.493229214350382,,False,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,81789.01783939968,68245.5180299192,150034.53586931888,100000.0,0.0
2023-11-02,363.44000244140625,31.125,359.82050170898435,31.507187541325887,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,83273.760518824,69786.99790328494,153060.75842210895,100000.0,0.0
2023-11-03,367.7099914550781,31.362499237060547,359.9710006713867,31.523645861943564,,True,False,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84252.12844792902,70319.5074216392,154571.6358695682,100000.0,0.0
2023-11-06,369.2099914550781,31.637500762939453,360.10350036621094,31.543125041325887,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84595.81830028194,70936.10279223876,155531.9210925207,100000.0,0.0
2023-11-07,372.70001220703125,31.625,360.30900115966796,31.562500047683717,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85395.4747782469,70908.07417482365,156303.54895307054,100000.0,0.0
2023-11-08,372.94000244140625,31.799999237060547,360.39500122070314,31.58041671117147,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,85450.46291705922,71300.44915923556,156750.91207629477,100000.0,0.0
2023-11-09,370.07000732421875,31.8125,360.402001953125,31.59437503814697,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,84792.87078500602,71328.47777665067,156121.3485616567,100000.0,0.0
2023-11-10,378.3900146484375,31.6875,361.05750274658203,31.60395836830139,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86699.20551089672,71048.20870876599,157747.41421966272,100000.0,0.0
2023-11-13,377.2099914550781,32.17499923706055,361.44750213623047,31.61687502861023,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,86428.83084616424,72141.2563628896,158570.08720905386,100000.0,0.0
2023-11-14,385.3299865722656,32.25,362.3040008544922,31.630833355585732,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88289.33746145271,72309.41951424704,160598.75697569974,100000.0,0.0
2023-11-15,385.6199951171875,32.63750076293945,363.4165008544922,31.648229201634724,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88355.78612410957,73178.25533531618,161534.04145942576,100000.0,0.0
2023-11-16,385.95001220703125,32.650001525878906,364.7155014038086,31.666979217529295,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88431.40180736447,73206.28395273129,161637.68576009577,100000.0,0.0
2023-11-17,386.0400085449219,32.75,366.2875015258789,31.68354171117147,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88452.02235941909,73430.49578578575,161882.51814520484,100000.0,0.0
2023-11-20,390.739990234375,32.73749923706055,368.04100036621094,31.693958377838136,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89528.91303469217,73402.46716837065,162931.38020306284,100000.0,0.0
2023-11-21,388.4700012207031,33.13750076293945,369.5080001831055,31.706041717529295,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89008.79824205773,74299.3316068549,163308.12984891265,100000.0,0.0
2023-11-22,390.05999755859375,32.837501525878906,371.49400024414064,31.715625063578287,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89373.10864646528,73626.6875545583,162999.79620102356,100000.0,0.0
2023-11-24,389.510009765625,32.79999923706055,373.78650054931643,31.738958390553794,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89247.09183089105,73542.601702313,162789.69353320403,100000.0,0.0
2023-11-27,389.1700134277344,32.587501525878906,375.97950134277346,31.74645840326945,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89169.1896367776,73066.14941878895,162235.33905556655,100000.0,0.0
2023-11-28,390.19000244140625,32.8125,378.0290008544922,31.756666739781696,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89402.89621911795,73570.6303197281,162973.52653884602,100000.0,0.0
2023-11-29,389.80999755859375,32.787498474121094,379.9760009765625,31.765937566757202,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89315.82700440646,73514.57308489789,162830.40008930434,100000.0,0.0
2023-11-30,388.8299865722656,32.837501525878906,381.5695007324219,31.772708400090536,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89091.28045027622,73626.6875545583,162717.96800483452,100000.0,0.0
2023-12-01,389.94000244140625,32.95000076293945,382.8945007324219,31.78302090962728,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,89345.61457705912,73878.92800502788,163224.542582087,100000.0,0.0
2023-12-04,386.32000732421875,32.82500076293945,383.8250015258789,31.790312576293946,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88516.17751882944,73598.6589371432,162114.83645597263,100000.0,0.0
2023-12-05,387.2900085449219,32.587501525878906,384.72900238037107,31.793125089009603,,True,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88738.4305697132,73066.14941878895,161804.57998850214,100000.0,0.0
2023-12-06,385.04998779296875,32.70000076293945,385.346501159668,31.791562589009605,,False,True,False,False,True,0.0,100000.0,100000.0,0.0,0.0,88225.18230204235,73318.38986925852,161543.57217130088,100000.0,0.0
