Date,GLD,QQQ,TLT,UUP
2019-06-06,125.87999725341797,170.29058837890625,108.26732635498047,22.101469039916992
2019-06-07,126.58999633789062,173.57923889160156,109.20407104492188,22.008501052856445
2019-06-10,125.33000183105469,175.60226440429688,108.17618560791016,22.033855438232422
2019-06-11,125.18000030517578,175.84194946289062,108.24249267578125,22.042308807373047
2019-06-12,125.83000183105469,174.8256378173828,108.32534790039062,22.101469039916992
2019-06-13,126.5999984741211,175.86111450195312,108.69841003417969,22.118375778198242
2019-06-14,126.55999755859375,175.11328125,108.97193908691406,22.2367000579834
2019-06-17,126.4800033569336,176.16793823242188,109.1626205444336,22.24515151977539
2019-06-18,127.12000274658203,178.72792053222656,109.7097396850586,22.278959274291992
2019-06-19,127.88999938964844,179.39906311035156,109.8672103881836,22.177536010742188
2019-06-20,131.11000061035156,181.06736755371094,110.1573486328125,22.042308807373047
2019-06-21,131.97999572753906,180.7989044189453,108.94707489013672,21.93243408203125
2019-06-24,133.94000244140625,180.8046875,109.75943756103516,21.89862632751465
2019-06-25,134.1999969482422,177.7008819580078,110.09930419921875,21.949337005615234
2019-06-26,132.97000122070312,178.52728271484375,109.39469146728516,21.96624183654785
2019-06-27,132.83999633789062,179.2095489501953,110.16561126708984,21.96624183654785
2019-06-28,133.1999969482422,179.44017028808594,110.09105682373047,21.949337005615234
2019-07-01,130.6199951171875,181.8616180419922,109.83357238769531,22.109920501708984
2019-07-02,133.41000366210938,182.58229064941406,110.68071746826172,22.093017578125
2019-07-03,133.6300048828125,183.95640563964844,111.46974182128906,22.093017578125
2019-07-05,132.13999938964844,183.58169555664062,109.99134826660156,22.21134376525879
2019-07-08,131.2899932861328,182.29408264160156,110.14083862304688,22.253602981567383
2019-07-09,131.75,183.20693969726562,110.09930419921875,22.2705078125
2019-07-10,133.8300018310547,185.03268432617188,109.49298858642578,22.177536010742188
2019-07-11,132.6999969482422,184.8980712890625,108.0312271118164,22.177536010742188
2019-07-12,133.52999877929688,185.96473693847656,108.15583801269531,22.135276794433594
2019-07-15,133.52999877929688,186.5604705810547,108.77873229980469,22.169084548950195
